DB00150	L-Tryptophan	['CHEBI:16828']
DB00151	L-Cysteine	['CHEBI:17561']
DB00152	Thiamine	['CHEBI:18385']
DB00153	Ergocalciferol	['CHEBI:28934']
DB00154	Dihomo-gamma-linolenic acid	['CHEBI:53486']
DB00155	L-Citrulline	['CHEBI:16349']
DB00156	L-Threonine	['CHEBI:16857']
DB00157	NADH	['CHEBI:16908']
DB00158	Folic Acid	['CHEBI:27470']
DB00159	Icosapent	['CHEBI:28364']
DB00160	L-Alanine	['CHEBI:16977']
DB00161	L-Valine	['CHEBI:16414']
DB00162	Vitamin A	['CHEBI:17336']
DB00163	Vitamin E	['CHEBI:18145']
DB00165	Pyridoxine	['CHEBI:16709']
DB00166	Lipoic Acid	['CHEBI:16494']
DB00167	L-Isoleucine	['CHEBI:17191']
DB00168	Aspartame	['CHEBI:2877']
DB00169	Cholecalciferol	['CHEBI:28940']
DB00170	Menadione	['CHEBI:28869']
DB00171	Adenosine triphosphate	['CHEBI:15422']
DB00172	L-Proline	['CHEBI:17203']
DB00173	Adenine	['CHEBI:16708']
DB00174	L-Asparagine	['CHEBI:17196']
DB00175	Pravastatin	[]
DB00176	Fluvoxamine	['CHEBI:5138']
DB00177	Valsartan	['CHEBI:9927']
DB00178	Ramipril	['CHEBI:8774']
DB00179	Masoprocol	['CHEBI:73468']
DB00180	Flunisolide	['CHEBI:5106']
DB00181	Baclofen	['CHEBI:2972']
DB00182	Amphetamine	['CHEBI:2679']
DB00183	Pentagastrin	[]
DB00184	Nicotine	['CHEBI:18723']
DB00185	Cevimeline	['CHEBI:3568']
DB00186	Lorazepam	['CHEBI:52993']
DB00187	Esmolol	['CHEBI:4856']
DB00188	Bortezomib	['CHEBI:52717']
DB00189	Ethchlorvynol	['CHEBI:4882']
DB00190	Carbidopa	['CHEBI:39585']
DB00191	Phentermine	['CHEBI:8080']
DB00192	Indecainide	[]
DB00193	Tramadol	[]
DB00194	Vidarabine	['CHEBI:45327']
DB00195	Betaxolol	['CHEBI:3082']
DB00196	Fluconazole	['CHEBI:46081']
DB00197	Troglitazone	['CHEBI:9753']
DB00198	Oseltamivir	['CHEBI:7798']
DB00199	Erythromycin	['CHEBI:48923']
DB00200	Hydroxocobalamin	['CHEBI:27786']
DB00201	Caffeine	['CHEBI:27732']
DB00202	Succinylcholine	['CHEBI:45652']
DB00203	Sildenafil	['CHEBI:9139']
DB00204	Dofetilide	['CHEBI:4681']
DB00205	Pyrimethamine	['CHEBI:8673']
DB00206	Reserpine	['CHEBI:28487']
DB00207	Azithromycin	['CHEBI:2955']
DB00208	Ticlopidine	['CHEBI:9588']
DB00209	Trospium	[]
DB00210	Adapalene	['CHEBI:31174']
DB00211	Midodrine	['CHEBI:6933']
DB00212	Remikiren	[]
DB00213	Pantoprazole	['CHEBI:7915']
DB00214	Torasemide	[]
DB00215	Citalopram	['CHEBI:3723']
DB00216	Eletriptan	['CHEBI:50922']
DB00217	Bethanidine	['CHEBI:37937']
DB00218	Moxifloxacin	['CHEBI:63611']
DB00219	Oxyphenonium	[]
DB00220	Nelfinavir	[]
DB00221	Isoetarine	[]
DB00222	Glimepiride	['CHEBI:5383']
DB00223	Diflorasone	['CHEBI:59750']
DB00224	Indinavir	['CHEBI:44032']
DB00225	Gadodiamide	['CHEBI:37333']
DB00226	Guanadrel	[]
DB00227	Lovastatin	['CHEBI:40303']
DB00228	Enflurane	['CHEBI:4792']
DB00229	Cefotiam	['CHEBI:355510']
DB00230	Pregabalin	['CHEBI:64356']
DB00231	Temazepam	[]
DB00232	Methyclothiazide	[]
DB00233	Aminosalicylic Acid	['CHEBI:27565']
DB00234	Reboxetine	[]
DB00235	Milrinone	['CHEBI:50693']
DB00236	Pipobroman	[]
DB00237	Butabarbital	['CHEBI:3228']
DB00238	Nevirapine	['CHEBI:63613']
DB00239	Oxiconazole	['CHEBI:7825']
DB00240	Alclometasone	['CHEBI:53776']
DB00241	Butalbital	['CHEBI:102524']
DB00242	Cladribine	['CHEBI:567361']
DB00243	Ranolazine	[]
DB00244	Mesalazine	['CHEBI:6775']
DB00245	Benzatropine	['CHEBI:3048']
DB00246	Ziprasidone	['CHEBI:10119']
DB00247	Methysergide	['CHEBI:584020']
DB00248	Cabergoline	['CHEBI:3286']
DB00249	Idoxuridine	['CHEBI:147675']
DB00250	Dapsone	['CHEBI:4325']
DB00251	Terconazole	[]
DB00252	Phenytoin	['CHEBI:8107']
DB00253	Medrysone	[]
DB00254	Doxycycline	['CHEBI:50845']
DB00255	Diethylstilbestrol	['CHEBI:4531']
DB00256	Lymecycline	['CHEBI:59040']
DB00257	Clotrimazole	['CHEBI:3764']
DB00258	Calcium Acetate	['CHEBI:3310']
DB00259	Sulfanilamide	['CHEBI:9333']
DB00260	Cycloserine	['CHEBI:40009']
DB00261	Anagrelide	['CHEBI:142290']
DB00262	Carmustine	['CHEBI:3423']
DB00263	Sulfisoxazole	['CHEBI:102484']
DB00264	Metoprolol	['CHEBI:6904']
DB00265	Crotamiton	[]
DB00266	Dicoumarol	['CHEBI:4513']
DB00267	Cefmenoxime	['CHEBI:55490']
DB00268	Ropinirole	['CHEBI:8888']
DB00269	Chlorotrianisene	['CHEBI:3641']
DB00270	Isradipine	[]
DB00271	Diatrizoate	[]
DB00272	Betazole	['CHEBI:59170']
DB00273	Topiramate	['CHEBI:63631']
DB00274	Cefmetazole	['CHEBI:3489']
DB00275	Olmesartan	['CHEBI:48416']
DB00276	Amsacrine	['CHEBI:2687']
DB00277	Theophylline	['CHEBI:28177']
DB00278	Argatroban	[]
DB00279	Liothyronine	['CHEBI:18258']
DB00280	Disopyramide	['CHEBI:4657']
DB00281	Lidocaine	['CHEBI:6456']
DB00282	Pamidronate	[]
DB00283	Clemastine	['CHEBI:3738']
DB00284	Acarbose	['CHEBI:2376']
DB00285	Venlafaxine	['CHEBI:9943']
DB00286	Conjugated Estrogens	[]
DB00287	Travoprost	['CHEBI:746859']
DB00288	Amcinonide	['CHEBI:31199']
DB00289	Atomoxetine	['CHEBI:127342']
DB00290	Bleomycin	['CHEBI:22907']
DB00291	Chlorambucil	['CHEBI:28830']
DB00292	Etomidate	['CHEBI:4910']
DB00293	Raltitrexed	[]
DB00294	Etonogestrel	['CHEBI:50777']
DB00295	Morphine	['CHEBI:17303']
DB00296	Ropivacaine	['CHEBI:8890']
DB00297	Bupivacaine	['CHEBI:3215']
DB00298	Dapiprazole	['CHEBI:51066']
DB00299	Penciclovir	['CHEBI:7956']
DB00300	Tenofovir	['CHEBI:63625']
DB00301	Flucloxacillin	['CHEBI:5098']
DB00302	Tranexamic Acid	['CHEBI:48669']
DB00303	Ertapenem	['CHEBI:404903']
DB00304	Desogestrel	['CHEBI:4453']
DB00305	Mitomycin	['CHEBI:27504']
DB00306	Talbutal	[]
DB00307	Bexarotene	['CHEBI:50859']
DB00308	Ibutilide	[]
DB00309	Vindesine	['CHEBI:36373']
DB00310	Chlorthalidone	['CHEBI:3654']
DB00311	Ethoxzolamide	['CHEBI:101096']
DB00312	Pentobarbital	['CHEBI:7983']
DB00313	Valproic Acid	['CHEBI:9926']
DB00314	Capreomycin	['CHEBI:3371']
DB00315	Zolmitriptan	['CHEBI:10124']
DB00316	Acetaminophen	['CHEBI:2386']
DB00317	Gefitinib	['CHEBI:49668']
DB00318	Codeine	['CHEBI:16714']
DB00319	Piperacillin	['CHEBI:8232']
DB00320	Dihydroergotamine	['CHEBI:4562']
DB00321	Amitriptyline	['CHEBI:2666']
DB00322	Floxuridine	['CHEBI:60761']
DB00323	Tolcapone	[]
DB00324	Fluorometholone	[]
DB00325	Nitroprusside	['CHEBI:7596']
DB00326	Calcium Gluceptate	[]
DB00327	Hydromorphone	['CHEBI:5790']
DB00328	Indomethacin	['CHEBI:5918']
DB00330	Ethambutol	['CHEBI:4877']
DB00331	Metformin	['CHEBI:6801']
DB00332	Ipratropium bromide	['CHEBI:46659']
DB00333	Methadone	['CHEBI:6807']
DB00334	Olanzapine	['CHEBI:7735']
DB00335	Atenolol	['CHEBI:2904']
DB00336	Nitrofural	[]
DB00337	Pimecrolimus	[]
DB00338	Omeprazole	['CHEBI:7772']
DB00339	Pyrazinamide	['CHEBI:8656']
DB00340	Metixene	['CHEBI:51024']
DB00341	Cetirizine	['CHEBI:3561']
DB00342	Terfenadine	[]
DB00343	Diltiazem	['CHEBI:101278']
DB00344	Protriptyline	['CHEBI:8597']
DB00345	Aminohippuric acid	['CHEBI:104011']
DB00346	Alfuzosin	['CHEBI:51141']
DB00347	Trimethadione	[]
DB00348	Nitisinone	['CHEBI:50378']
DB00349	Clobazam	['CHEBI:31413']
DB00350	Minoxidil	['CHEBI:6942']
DB00351	Megestrol acetate	['CHEBI:6723']
DB00352	Tioguanine	['CHEBI:9555']
DB00353	Methylergometrine	[]
DB00354	Buclizine	['CHEBI:3205']
DB00355	Aztreonam	['CHEBI:161680']
DB00356	Chlorzoxazone	['CHEBI:3655']
DB00357	Aminoglutethimide	['CHEBI:2654']
DB00358	Mefloquine	[]
DB00359	Sulfadiazine	['CHEBI:9328']
DB00360	Sapropterin	['CHEBI:59560']
DB00361	Vinorelbine	['CHEBI:480999']
DB00362	Anidulafungin	['CHEBI:55346']
DB00363	Clozapine	['CHEBI:3766']
DB00364	Sucralfate	[]
DB00365	Grepafloxacin	[]
DB00366	Doxylamine	['CHEBI:51380']
DB00367	Levonorgestrel	['CHEBI:6443']
DB00368	Norepinephrine	['CHEBI:18357']
DB00369	Cidofovir	['CHEBI:3696']
DB00370	Mirtazapine	['CHEBI:6950']
DB00371	Meprobamate	[]
DB00372	Thiethylperazine	['CHEBI:9544']
DB00373	Timolol	['CHEBI:39465']
DB00374	Treprostinil	['CHEBI:50861']
DB00375	Colestipol	[]
DB00376	Trihexyphenidyl	[]
DB00377	Palonosetron	['CHEBI:85161']
DB00378	Dydrogesterone	['CHEBI:31527']
DB00379	Mexiletine	['CHEBI:6916']
DB00380	Dexrazoxane	['CHEBI:50223']
DB00381	Amlodipine	['CHEBI:2668']
DB00382	Tacrine	['CHEBI:9389']
DB00383	Oxyphencyclimine	[]
DB00384	Triamterene	[]
DB00385	Valrubicin	[]
DB00386	Alseroxylon	[]
DB00387	Procyclidine	['CHEBI:8448']
DB00388	Phenylephrine	['CHEBI:8093']
DB00389	Carbimazole	['CHEBI:617099']
DB00390	Digoxin	['CHEBI:4551']
DB00391	Sulpiride	[]
DB00392	Ethopropazine	['CHEBI:313639']
DB00393	Nimodipine	['CHEBI:7575']
DB00394	Beclomethasone dipropionate	['CHEBI:3001']
DB00395	Carisoprodol	['CHEBI:3419']
DB00396	Progesterone	['CHEBI:17026']
DB00397	Phenylpropanolamine	[]
DB00398	Sorafenib	['CHEBI:50924']
DB00399	Zoledronic acid	['CHEBI:46557']
DB00400	Griseofulvin	['CHEBI:27779']
DB00401	Nisoldipine	[]
DB00402	Eszopiclone	['CHEBI:53760']
DB00403	Ceruletide	['CHEBI:59219']
DB00404	Alprazolam	['CHEBI:2611']
DB00405	Dexbrompheniramine	['CHEBI:59269']
DB00406	Gentian Violet	[]
DB00407	Ardeparin	[]
DB00408	Loxapine	['CHEBI:50841']
DB00409	Remoxipride	[]
DB00410	Mupirocin	[]
DB00411	Carbachol	['CHEBI:3385']
DB00412	Rosiglitazone	['CHEBI:50122']
DB00413	Pramipexole	['CHEBI:8356']
DB00414	Acetohexamide	['CHEBI:28052']
DB00415	Ampicillin	['CHEBI:28971']
DB00416	Metocurine Iodide	[]
DB00417	Phenoxymethylpenicillin	['CHEBI:27446']
DB00418	Secobarbital	['CHEBI:9073']
DB00419	Miglustat	['CHEBI:50381']
DB00420	Promazine	['CHEBI:8459']
DB00421	Spironolactone	['CHEBI:9241']
DB00422	Methylphenidate	['CHEBI:6887']
DB00423	Methocarbamol	[]
DB00424	Hyoscyamine	['CHEBI:17486']
DB00425	Zolpidem	['CHEBI:10125']
DB00426	Famciclovir	['CHEBI:4974']
DB00427	Triprolidine	[]
DB00428	Streptozocin	['CHEBI:9288']
DB00429	Carboprost Tromethamine	['CHEBI:3404']
DB00430	Cefpiramide	['CHEBI:59213']
DB00431	Lindane	['CHEBI:32888']
DB00432	Trifluridine	[]
DB00433	Prochlorperazine	['CHEBI:8435']
DB00434	Cyproheptadine	['CHEBI:4046']
DB00435	Nitric Oxide	['CHEBI:16480']
DB00436	Bendroflumethiazide	['CHEBI:3013']
DB00437	Allopurinol	['CHEBI:40279']
DB00438	Ceftazidime	['CHEBI:3508']
DB00439	Cerivastatin	['CHEBI:3558']
DB00440	Trimethoprim	['CHEBI:9731']
DB00441	Gemcitabine	['CHEBI:175901']
DB00442	Entecavir	['CHEBI:473990']
DB00443	Betamethasone	['CHEBI:3077']
DB00444	Teniposide	[]
DB00445	Epirubicin	['CHEBI:47898']
DB00446	Chloramphenicol	['CHEBI:17698']
DB00447	Loracarbef	['CHEBI:47544']
DB00448	Lansoprazole	['CHEBI:6375']
DB00449	Dipivefrin	['CHEBI:4646']
DB00450	Droperidol	['CHEBI:4717']
DB00451	Levothyroxine	['CHEBI:18332']
DB00452	Framycetin	['CHEBI:7508']
DB00453	Clomocycline	['CHEBI:59589']
DB00454	Pethidine	[]
DB00455	Loratadine	[]
DB00456	Cefalotin	['CHEBI:124991']
DB00457	Prazosin	['CHEBI:8364']
DB00458	Imipramine	['CHEBI:5881']
DB00459	Acitretin	['CHEBI:50173']
DB00460	Verteporfin	[]
DB00461	Nabumetone	[]
DB00462	Methylscopolamine bromide	['CHEBI:61276']
DB00463	Metharbital	[]
DB00464	Sodium Tetradecyl Sulfate	['CHEBI:75273']
DB00465	Ketorolac	[]
DB00466	Picrotoxin	[]
DB00467	Enoxacin	['CHEBI:157175']
DB00468	Quinine	['CHEBI:15854']
DB00469	Tenoxicam	['CHEBI:32192']
DB00470	Dronabinol	[]
DB00471	Montelukast	['CHEBI:6992']
DB00472	Fluoxetine	['CHEBI:5118']
DB00473	Hexylcaine	[]
DB00474	Methohexital	['CHEBI:102216']
DB00475	Chlordiazepoxide	['CHEBI:3611']
DB00476	Duloxetine	['CHEBI:36795']
DB00477	Chlorpromazine	['CHEBI:3647']
DB00478	Rimantadine	[]
DB00479	Amikacin	['CHEBI:2637']
DB00480	Lenalidomide	['CHEBI:63791']
DB00481	Raloxifene	['CHEBI:8772']
DB00482	Celecoxib	['CHEBI:3520']
DB00483	Gallamine Triethiodide	[]
DB00484	Brimonidine	['CHEBI:3175']
DB00485	Dicloxacillin	['CHEBI:4511']
DB00486	Nabilone	[]
DB00487	Pefloxacin	['CHEBI:50199']
DB00488	Altretamine	[]
DB00489	Sotalol	[]
DB00490	Buspirone	['CHEBI:3223']
DB00491	Miglitol	[]
DB00492	Fosinopril	['CHEBI:5163']
DB00493	Cefotaxime	['CHEBI:204928']
DB00494	Entacapone	['CHEBI:4798']
DB00495	Zidovudine	['CHEBI:10110']
DB00496	Darifenacin	['CHEBI:391960']
DB00497	Oxycodone	['CHEBI:7852']
DB00498	Phenindione	['CHEBI:8066']
DB00499	Flutamide	['CHEBI:5132']
DB00500	Tolmetin	[]
DB00501	Cimetidine	['CHEBI:3699']
DB00502	Haloperidol	['CHEBI:5613']
DB00503	Ritonavir	[]
DB00504	Levallorphan	[]
DB00505	Tridihexethyl	['CHEBI:9701']
DB00507	Nitazoxanide	[]
DB00508	Triflupromazine	['CHEBI:9711']
DB00509	Dextrothyroxine	['CHEBI:30659']
DB00511	Acetyldigitoxin	['CHEBI:53773']
DB00512	Vancomycin	['CHEBI:28001']
DB00513	Aminocaproic Acid	['CHEBI:16586']
DB00514	Dextromethorphan	['CHEBI:4470']
DB00515	Cisplatin	['CHEBI:27899']
DB00516	Bentoquatam	[]
DB00517	Anisotropine Methylbromide	['CHEBI:2739']
DB00518	Albendazole	['CHEBI:16664']
DB00519	Trandolapril	[]
DB00520	Caspofungin	['CHEBI:474180']
DB00521	Carteolol	['CHEBI:3437']
DB00522	Bentiromide	['CHEBI:31263']
DB00523	Alitretinoin	['CHEBI:50648']
DB00524	Metolazone	[]
DB00525	Tolnaftate	[]
DB00526	Oxaliplatin	['CHEBI:31941']
DB00527	Cinchocaine	['CHEBI:247956']
DB00528	Lercanidipine	[]
DB00529	Foscarnet	['CHEBI:127780']
DB00530	Erlotinib	['CHEBI:114785']
DB00531	Cyclophosphamide	['CHEBI:4027']
DB00532	Mephenytoin	[]
DB00533	Rofecoxib	['CHEBI:8887']
DB00534	Chlormerodrin	['CHEBI:59445']
DB00535	Cefdinir	['CHEBI:3485']
DB00536	Guanidine	['CHEBI:24435']
DB00537	Ciprofloxacin	['CHEBI:100241']
DB00538	Gadoversetamide	[]
DB00539	Toremifene	['CHEBI:9635']
DB00540	Nortriptyline	['CHEBI:7640']
DB00541	Vincristine	['CHEBI:28445']
DB00542	Benazepril	['CHEBI:3011']
DB00543	Amoxapine	['CHEBI:2675']
DB00544	Fluorouracil	['CHEBI:46345']
DB00545	Pyridostigmine	[]
DB00546	Adinazolam	['CHEBI:251412']
DB00547	Desoximetasone	['CHEBI:691037']
DB00548	Azelaic Acid	['CHEBI:48131']
DB00549	Zafirlukast	['CHEBI:10100']
DB00550	Propylthiouracil	['CHEBI:8502']
DB00551	Acetohydroxamic Acid	['CHEBI:27777']
DB00552	Pentostatin	[]
DB00553	Methoxsalen	['CHEBI:18358']
DB00554	Piroxicam	['CHEBI:8249']
DB00555	Lamotrigine	['CHEBI:6367']
DB00556	Perflutren	['CHEBI:31980']
DB00557	Hydroxyzine	['CHEBI:5818']
DB00558	Zanamivir	['CHEBI:50663']
DB00559	Bosentan	['CHEBI:51450']
DB00560	Tigecycline	['CHEBI:149836']
DB00561	Doxapram	['CHEBI:681848']
DB00562	Benzthiazide	['CHEBI:3047']
DB00563	Methotrexate	['CHEBI:6837']
DB00564	Carbamazepine	['CHEBI:3387']
DB00565	Cisatracurium besylate	[]
DB00566	Succimer	['CHEBI:63623']
DB00567	Cephalexin	['CHEBI:3534']
DB00568	Cinnarizine	['CHEBI:31403']
DB00569	Fondaparinux sodium	['CHEBI:31632']
DB00570	Vinblastine	['CHEBI:27375']
DB00571	Propranolol	['CHEBI:8499']
DB00572	Atropine	['CHEBI:16684']
DB00573	Fenoprofen	['CHEBI:5004']
DB00574	Fenfluramine	['CHEBI:5000']
DB00575	Clonidine	['CHEBI:46631']
DB00576	Sulfamethizole	['CHEBI:9331']
DB00577	Valaciclovir	[]
DB00578	Carbenicillin	['CHEBI:3393']
DB00579	Mazindol	[]
DB00580	Valdecoxib	[]
DB00581	Lactulose	['CHEBI:6359']
DB00582	Voriconazole	['CHEBI:10023']
DB00583	L-Carnitine	['CHEBI:16347']
DB00584	Enalapril	['CHEBI:4784']
DB00585	Nizatidine	['CHEBI:7601']
DB00586	Diclofenac	['CHEBI:4507']
DB00587	Cinalukast	['CHEBI:126598']
DB00588	Fluticasone Propionate	['CHEBI:31441']
DB00589	Lisuride	['CHEBI:51164']
DB00590	Doxazosin	['CHEBI:4708']
DB00591	Fluocinolone Acetonide	[]
DB00592	Piperazine	['CHEBI:28568']
DB00593	Ethosuximide	['CHEBI:4887']
DB00594	Amiloride	['CHEBI:2639']
DB00595	Oxytetracycline	['CHEBI:27701']
DB00596	Ulobetasol	[]
DB00597	Gadoteridol	[]
DB00598	Labetalol	['CHEBI:6343']
DB00599	Thiopental	['CHEBI:102166']
DB00600	Monobenzone	['CHEBI:34380']
DB00601	Linezolid	[]
DB00602	Ivermectin	[]
DB00603	Medroxyprogesterone acetate	['CHEBI:6715']
DB00604	Cisapride	['CHEBI:3720']
DB00605	Sulindac	['CHEBI:9352']
DB00606	Cyclothiazide	['CHEBI:31448']
DB00607	Nafcillin	['CHEBI:7447']
DB00608	Chloroquine	['CHEBI:3638']
DB00609	Ethionamide	['CHEBI:4885']
DB00610	Metaraminol	['CHEBI:6794']
DB00611	Butorphanol	['CHEBI:3242']
DB00612	Bisoprolol	['CHEBI:3127']
DB00613	Amodiaquine	['CHEBI:2674']
DB00614	Furazolidone	['CHEBI:5195']
DB00615	Rifabutin	['CHEBI:8857']
DB00616	Candoxatril	['CHEBI:3353']
DB00617	Paramethadione	[]
DB00618	Demeclocycline	['CHEBI:4392']
DB00619	Imatinib	['CHEBI:45783']
DB00620	Triamcinolone	['CHEBI:9667']
DB00621	Oxandrolone	['CHEBI:7820']
DB00622	Nicardipine	[]
DB00623	Fluphenazine	['CHEBI:5123']
DB00624	Testosterone	['CHEBI:17347']
DB00625	Efavirenz	['CHEBI:119486']
DB00626	Bacitracin	['CHEBI:28669']
DB00627	Niacin	['CHEBI:15940']
DB00628	Clorazepate	['CHEBI:3761']
DB00629	Guanabenz	[]
DB00630	Alendronic acid	['CHEBI:2567']
DB00631	Clofarabine	['CHEBI:681569']
DB00632	Docosanol	['CHEBI:31000']
DB00633	Dexmedetomidine	['CHEBI:4466']
DB00634	Sulfacetamide	['CHEBI:63845']
DB00635	Prednisone	['CHEBI:8382']
DB00636	Clofibrate	['CHEBI:3750']
DB00637	Astemizole	['CHEBI:2896']
DB00638	Inulin	['CHEBI:15443']
DB00639	Butoconazole	[]
DB00640	Adenosine	['CHEBI:16335']
DB00641	Simvastatin	['CHEBI:9150']
DB00642	Pemetrexed	['CHEBI:63616']
DB00643	Mebendazole	['CHEBI:6704']
DB00644	Gonadorelin	[]
DB00645	Dyclonine	['CHEBI:4724']
DB00646	Nystatin	[]
DB00647	Dextropropoxyphene	['CHEBI:51173']
DB00648	Mitotane	[]
DB00649	Stavudine	[]
DB00650	Leucovorin	['CHEBI:15640']
DB00651	Dyphylline	['CHEBI:4728']
DB00652	Pentazocine	[]
DB00653	Magnesium Sulfate	['CHEBI:32599']
DB00654	Latanoprost	['CHEBI:6384']
DB00655	Estrone	['CHEBI:17263']
DB00656	Trazodone	['CHEBI:9654']
DB00657	Mecamylamine	[]
DB00658	Sevelamer	[]
DB00659	Acamprosate	['CHEBI:51041']
DB00660	Metaxalone	[]
DB00661	Verapamil	['CHEBI:9948']
DB00662	Trimethobenzamide	[]
DB00663	Flumethasone	['CHEBI:34764']
DB00664	Sulfametopyrazine	[]
DB00665	Nilutamide	['CHEBI:7573']
DB00666	Nafarelin	[]
DB00667	Histamine Phosphate	[]
DB00668	Epinephrine	['CHEBI:28918']
